year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5,PM10
2013,3,15,4,49,106,3600,73,-0.4,1018.2,-3.1,0,0,202,215
2013,3,15,5,46,106,3399,73,-1,1018.2,-2.7,0,0.8,211,227
2013,3,15,6,44,106,3100,73,-1.2,1017.9,-2.6,0,0,202,214
2013,3,15,7,47,101,2899,73,1.8,1018.4,-1.8,0,0.7,186,190
2013,3,15,8,87,94,2100,73,3.7,1018.5,-2.3,0,1.1,162,151
2013,3,15,9,123,92,1899,73,5,1017.6,-2.4,0,1.1,134,159
2013,3,15,10,124,92,2000,8,7.1,1016.8,-2.6,0,1,135,160
2013,3,15,11,102,98,2100,14,8.7,1016.1,-2.3,0,1.5,198,203
2013,3,15,12,103,111,2200,18,9.9,1015,-2.8,0,0.5,208,214
2013,3,15,13,99,133,2399,73,11.1,1013.8,-2.4,0,1.8,227,228
2013,3,15,14,101,153,2600,73,11.8,1013.2,-0.7,0,2.1,250,255
2013,3,15,15,98,152,2399,60,12,1012.9,-0.5,0,1.7,272,294
2013,3,15,16,91,107,1800,59,12,1012.8,-0.2,0,2.1,237,271
2013,3,15,17,89,96,1700,59,11,1013.3,0.4,0,1.7,230,253
2013,3,15,18,83,101,1700,59,10.4,1013.9,0.4,0,1,262,262
2013,3,15,19,84,105,1700,59,8.1,1014.6,0.8,0,0.5,230,268
2013,3,15,20,92,125,1899,59,6.9,1015.4,1.2,0,0,244,278
2013,3,15,21,89,139,2000,59,6.4,1016.4,1.3,0,0.4,249,274
2013,3,15,22,86,136,2399,59,7.4,1017.1,1,0,0,278,278
2013,3,15,23,71,128,2799,59,6.9,1017.4,1.2,0,1.3,272,276
2013,3,16,0,70,146,3700,59,5.9,1017.6,1,0,0.9,328,342
2013,3,16,1,68,144,3200,59,7,1018,0,0,1.7,339,340
2013,3,16,2,74,129,2600,59,6.4,1018.3,-0.8,0,2,279,288
2013,3,16,3,72,125,2399,59,6.2,1018.6,-0.5,0,2.6,278,284
2013,3,16,4,67,109,2100,59,6,1019.4,-0.7,0,2.4,301,268
2013,3,16,5,64,99,1899,59,5.1,1020.3,-0.9,0,0.9,298,258
2013,3,16,6,56,97,2000,59,5.3,1021.2,-0.8,0,1.7,297,253
2013,3,16,7,56,97,2200,59,6.1,1022.1,-0.2,0,0.4,304,258
2013,3,16,8,80,100,2200,59,8.5,1022.3,-0.5,0,1.1,300,252
2013,3,16,9,94,98,2100,59,11.1,1022.3,-1,0,1,296,252
2013,3,16,10,100,94,2100,59,13.1,1021.7,-1.7,0,1.7,279,238
2013,3,16,11,90,88,2100,59,14,1021.3,-1.6,0,1.2,240,192
2013,3,16,12,82,74,2100,80,14,1020.3,-2.5,0,2.3,207,148
2013,3,16,13,87,69,2200,103,14.2,1019.2,-1.5,0,2.4,162,168
2013,3,16,14,81,72,2200,104,14.1,1018.3,-1.2,0,2.5,217,164
2013,3,16,15,75,68,2100,107,13.9,1017.6,-0.6,0,2.7,196,149
2013,3,16,16,84,83,2600,107,13.3,1016.8,-0.4,0,2.5,163,187
2013,3,16,17,89,86,2899,107,12.4,1016.7,2,0,2.4,220,170
2013,3,16,18,75,86,2600,107,11,1016.6,1.8,0,2.1,184,143
2013,3,16,19,67,96,2500,107,10,1016.8,2.1,0,2.1,171,212
2013,3,16,20,65,98,2100,107,9.2,1016.6,1.4,0,1.9,205,212
2013,3,16,21,68,96,2000,107,8.4,1015.9,0.4,0,1.7,233,152
2013,3,16,22,64,88,1899,107,8.1,1015,-0.2,0,0.8,187,152
2013,3,16,23,59,104,1899,107,7.9,1014.4,0.1,0,1.6,184,131
2013,3,17,0,66,107,1700,107,7.6,1014,0.3,0,0.7,190,132
2013,3,17,1,79,106,1800,107,6.6,1013.1,0.7,0,0.7,154,154
2013,3,17,2,96,101,2299,107,5.7,1012,0.8,0,1.1,196,155
2013,3,17,3,93,114,2600,107,6.6,1010.7,0.7,0,0.4,208,150
2013,3,17,4,88,100,2299,107,6.4,1009.9,0.5,0,0.4,215,161
2013,3,17,5,79,97,2100,107,6,1009.3,0.9,0,1,217,152
2013,3,17,6,69,94,2000,107,5.3,1008,0.8,0,1.2,218,163
2013,3,17,7,60,99,2200,107,5.8,1007.6,1.3,0,1,222,158
2013,3,17,8,61,106,3000,107,7.8,1007.3,1.4,0,0.8,181,192
2013,3,17,9,76,115,3200,107,9,1006.3,1.6,0,1.6,198,236
2013,3,17,10,92,127,2899,107,10.3,1005.2,1.9,0,1.5,218,250
2013,3,17,11,96,129,2700,107,11.9,1003.3,2.1,0,1,235,272
2013,3,17,12,112,114,2500,107,13.7,1001.9,2.3,0,1.9,258,302
2013,3,17,13,123,124,2600,107,14.9,1000.4,2.7,0,1.1,286,331
2013,3,17,14,126,115,2700,107,15.9,999.2,3,0,2.4,316,362
2013,3,17,15,106,99,2500,107,15.1,998.4,3.2,0,1.7,338,356
2013,3,17,16,91,96,2399,107,15.8,997.8,3.2,0,0.6,337,347
2013,3,17,17,84,108,2399,107,14.1,997.9,3.8,0,1.2,339,354
2013,3,17,18,73,105,2399,107,12.4,997.8,3.9,0,1.3,341,346
2013,3,17,19,63,130,2700,90,10.1,998,4.2,0,0.8,350,359
2013,3,17,20,55,166,3200,107,11.2,998.2,4.2,0,1.3,371,391
2013,3,17,21,63,183,3799,107,10.4,998.3,4.3,0,1.5,412,450
2013,3,17,22,62,192,4299,107,8.7,997.7,4.1,0,0.8,462,499
2013,3,17,23,63,174,4099,107,7.9,997.8,4.5,0,1,515,460
2013,3,18,0,62,161,4200,107,8.4,997.9,3.8,0,1.1,485,461
2013,3,18,1,62,161,3899,107,11.3,998,-5.7,0,2.4,481,430
2013,3,18,2,62,112,2200,107,11.7,997.9,-8.8,0,2.7,309,411
2013,3,18,3,9,34,NA,107,11.2,998.1,-10.4,0,3.8,53,108
2013,3,18,4,6,34,300,107,10.3,998.7,-10.5,0,4.3,30,34
2013,3,18,5,4,16,200,107,9.1,1000.8,-8.5,0,5.8,18,40
2013,3,18,6,6,15,300,107,7.8,1002,-11,0,8.3,15,65
2013,3,18,7,10,21,300,107,7.2,1003.8,-14.9,0,4.3,3,14
2013,3,18,8,3,19,200,107,6.8,1004.9,-16.6,0,2.6,10,6
2013,3,18,9,3,19,200,107,8.3,1005.9,-19.5,0,6.9,3,6
2013,3,18,10,3,16,200,107,9,1006.3,-20,0,3.2,3,6
2013,3,18,11,3,14,200,107,9.9,1006.1,-18.3,0,4.9,3,6
2013,3,18,12,3,12,200,107,10.8,1005.3,-18.6,0,3.5,6,6
2013,3,18,13,3,14,300,107,11.3,1004,-17.2,0,4.3,13,6
2013,3,18,14,5,14,300,107,11.2,1002.8,-17.2,0,2.7,12,6
2013,3,18,15,6,16,300,107,11.2,1002.3,-17.2,0,1.6,16,6
2013,3,18,16,6,17,300,95,10.2,1002,-17.1,0,3.2,16,6
2013,3,18,17,7,39,300,79,9.2,1002.6,-5.1,0,5,3,6
2013,3,18,18,8,41,400,76,6.3,1003.6,-4.2,0,6,29,101
2013,3,18,19,40,68,1300,35,4.7,1005.4,-4.9,0,4.9,73,220
2013,3,18,20,22,43,700,51,3.5,1006,-4.9,0,2.5,44,63
2013,3,18,21,17,34,600,56,2.9,1006.5,-5.8,0,2.6,15,31
2013,3,18,22,16,40,700,48,2,1006.4,-5.6,0,2.8,9,15
2013,3,18,23,16,40,900,41,1.8,1007.5,-5.6,0,3.2,9,15
2013,3,19,0,17,46,700,36,1.5,1007.8,-5.4,0,2.8,4,16
2013,3,19,1,16,47,600,41,1.1,1008.1,-5.4,0,2.2,8,17
2013,3,19,2,16,41,600,31,0.9,1007.8,-5.8,0,2,6,11
2013,3,19,3,13,47,400,37,0.6,1007.9,-5.9,0,1.7,5,18
2013,3,19,4,11,40,400,36,0.5,1007.5,-5.9,0,1.6,3,7
2013,3,19,5,12,42,400,39,0.5,1007.7,-5.1,0,1.4,3,6
2013,3,19,6,11,38,500,42,0.4,1008.3,-4.8,0,1.1,3,6
2013,3,19,7,11,35,500,28,1.6,1008.9,-4.7,0,1.7,3,7
2013,3,19,8,16,43,600,31,2.5,1009.3,-3.8,0,2.1,15,30
2013,3,19,9,20,52,700,25,2.7,1009.8,-3.9,0,1.8,40,58
2013,3,19,10,21,43,700,34,3.1,1009.9,-3.5,0,0.9,25,37
2013,3,19,11,14,37,700,36,4.2,1009.5,-2.9,0,2.9,32,52
2013,3,19,12,15,34,700,39,4.7,1009,-2.6,0,2.7,39,47
2013,3,19,13,16,38,700,43,5,1009,-1.7,0,1.7,37,38
2013,3,19,14,15,37,700,44,5.3,1009.2,-1.4,0,3.1,40,47
2013,3,19,15,16,38,700,47,4.7,1009.8,-0.7,0,2.9,65,48
2013,3,19,16,11,37,600,46,4.2,1010.8,1.1,0,1.9,40,52
2013,3,19,17,8,40,600,41,2.9,1011.9,1.7,0.7,2.6,38,39
2013,3,19,18,5,40,600,40,2.2,1013.4,1.3,0.5,1.4,39,20
2013,3,19,19,3,42,900,32,2.1,1014.9,1.4,0.5,3.1,20,22
2013,3,19,20,3,48,1000,22,1.4,1016.3,0.8,0.7,2,56,26
2013,3,19,21,4,53,1300,24,0.9,1017.1,0,0.6,2.4,88,53
2013,3,19,22,4,44,1000,33,0.1,1017.9,-0.8,0.4,2.2,90,66
2013,3,19,23,4,44,700,26,-0.5,1018.6,-1.2,0.8,1.6,90,67
2013,3,20,0,3,36,700,27,-0.8,1019.7,-1.5,1.3,1.2,64,49
2013,3,20,1,4,32,700,31,-1,1020.3,-1.6,1.6,1.1,50,33
2013,3,20,2,6,30,1000,33,-1.2,1020.5,-1.8,0.7,0.9,47,24
2013,3,20,3,6,37,900,24,-2.2,1021.2,-2.8,0.7,1.4,46,24
2013,3,20,4,6,37,1000,18,-2.2,1021.1,-2.6,1,1.2,47,26
2013,3,20,5,6,26,800,44,-4,1021.6,-4.5,0.8,0,27,12
2013,3,20,6,4,24,700,41,-5.1,1021.7,-5.6,0,0.5,30,6
2013,3,20,7,4,46,900,18,-0.6,1021.9,-1,0,0.7,6,7
2013,3,20,8,5,51,1100,15,1.5,1022.7,-1.4,0,1.5,34,44
2013,3,20,9,12,52,1200,22,1.9,1022.7,-2.8,0,2.7,44,49
2013,3,20,10,17,49,1300,29,3.3,1022.2,-8.1,0,2.8,63,15
2013,3,20,11,23,36,1000,49,3,1021.6,-3.8,0,2.5,54,6
2013,3,20,12,23,37,1100,55,3.8,1020.7,-7.1,0,0.4,47,75
2013,3,20,13,25,29,900,71,4.7,1019.5,-6.5,0,2.1,56,18
2013,3,20,14,16,23,600,86,5.7,1018.5,-6.9,0,1.8,44,9
2013,3,20,15,12,24,600,87,5.4,1017.7,-5.6,0,3.1,48,22
2013,3,20,16,12,30,600,84,5.6,1017.2,-6.3,0,4.4,31,40
2013,3,20,17,19,34,700,78,4.9,1016.8,-4.7,0,2.9,56,34
2013,3,20,18,17,42,700,67,4,1016.5,-4.5,0,3.4,53,59
2013,3,20,19,17,45,800,56,3.7,1016.5,-4,0,4.3,54,65
2013,3,20,20,15,57,900,42,3.6,1016.2,-3.9,0,1.8,65,78
2013,3,20,21,17,64,900,35,2.9,1016,-4.1,0,1.7,74,75
2013,3,20,22,19,72,1000,26,2.7,1015.2,-4.1,0,1.5,75,80
2013,3,20,23,21,71,1000,25,2.7,1014.2,-4.1,0,1.4,81,89
2013,3,21,0,25,59,900,32,2.4,1013.8,-4.1,0,2.2,101,89
2013,3,21,1,26,40,800,44,2,1013.1,-4.3,0,2.3,77,80
2013,3,21,2,21,40,700,38,1.6,1012.1,-4.5,0,1.7,84,80
2013,3,21,3,16,46,700,28,0.8,1011.1,-4.2,0,1.1,85,60
2013,3,21,4,12,39,700,31,0.1,1010.4,-4,0,1,79,62
2013,3,21,5,12,48,700,22,-0.3,1009.9,-4.4,0,1.3,63,64
2013,3,21,6,11,62,900,7,-0.3,1009.5,-3.7,0,0.9,70,71
2013,3,21,7,12,66,1000,4,0.9,1008.9,-4.5,0,1.1,74,82
2013,3,21,8,18,66,1100,6,2.5,1007.8,-4.3,0,0.6,72,88
2013,3,21,9,28,68,1300,9,3.6,1007,-3.5,0,0.8,73,99
2013,3,21,10,34,70,1300,14,4.9,1005.9,-3.4,0,1.3,108,118
2013,3,21,11,41,74,1399,20,5.4,1004.9,-2.9,0,1.8,3,119
2013,3,21,12,37,89,1600,22,6.6,1003.7,-2.6,0,2.3,88,145
2013,3,21,13,42,84,1399,33,8.2,1002.3,-3,0,1.8,154,165
2013,3,21,14,51,78,1300,50,8.4,1002,-2.3,0,2.2,158,166
2013,3,21,15,63,83,1399,58,8.3,1001.7,-2.4,0,2,162,181
2013,3,21,16,47,104,1500,39,8.3,1001.3,-2.1,0,2.8,179,192
2013,3,21,17,47,116,1600,33,7.1,1002,-1.8,0,1.5,183,199
2013,3,21,18,44,127,1700,25,6.6,1003.4,-1.6,0,1.7,188,205
2013,3,21,19,38,146,1800,6,6.3,1004.6,-1.4,0,1.7,200,224
2013,3,21,20,34,142,1700,6,6.1,1005.4,-1.6,0,2.4,199,216
2013,3,21,21,31,114,1600,23,6.2,1006.4,-1.9,0,2.5,193,194
2013,3,21,22,29,120,1700,12,6.7,1007.7,-2,0,2.3,188,190
2013,3,21,23,39,92,1600,30,6,1008.5,-1.6,0,1.7,167,190
2013,3,22,0,41,69,1399,42,5.4,1009.6,-2.4,0,1.5,170,173
2013,3,22,1,39,61,1200,43,5,1010.5,-4.1,0,1.3,157,140
2013,3,22,2,33,63,900,33,4.3,1011.2,-4.2,0,0.9,110,143
2013,3,22,3,26,54,NA,NA,4.5,1011.8,-6.1,0,1.5,80,144
2013,3,22,4,34,85,600,44,3.2,1012.9,-5.7,0,2.2,130,144
2013,3,22,5,11,37,600,49,2.8,1013.9,-7.1,0,0.7,48,143
2013,3,22,6,10,74,900,16,2.7,1015.1,-9.6,0,0.9,53,56
2013,3,22,7,12,46,400,43,5.4,1015.9,-10.8,0,2.5,19,20
2013,3,22,8,12,44,500,50,6.7,1016.6,-12,0,2.5,12,24
2013,3,22,9,33,84,400,68,7.7,1016.7,-6.5,0,1.8,121,132
2013,3,22,10,32,82,400,74,7.7,1016.3,-7.6,0,1.5,117,129
2013,3,22,11,32,81,1100,48,8.6,1015.5,-7.2,0,2.5,120,129
2013,3,22,12,44,46,1100,59,9.3,1014.6,-7,0,4.3,53,126
2013,3,22,13,34,41,1000,69,9.6,1013.8,-5.9,0,3.7,57,116
2013,3,22,14,28,43,1100,76,9.9,1013.4,-6.5,0,5.3,68,137
2013,3,22,15,25,39,1000,89,10.2,1012.7,-5.4,0,3.4,70,156
2013,3,22,16,21,39,800,87,9.7,1012.2,-5.4,0,4.2,62,142
2013,3,22,17,21,42,800,86,9,1012.7,-5.3,0,4.1,67,126
2013,3,22,18,22,46,900,86,8.5,1013.2,-5.7,0,2.5,76,129
2013,3,22,19,21,54,900,77,7.7,1013.4,-6.1,0,2.3,67,122
2013,3,22,20,18,60,800,62,5.1,1014.4,-4.8,0,1.9,71,113
2013,3,22,21,18,70,900,37,3.9,1014.1,-4.6,0,2.4,58,107
2013,3,22,22,17,72,1100,24,3,1014.1,-4.2,0,2,62,95
2013,3,22,23,19,64,1200,25,1.9,1013.7,-4.4,0,2,55,85
2013,3,23,0,18,69,1200,17,1.5,1013.1,-4.4,0,1.7,49,72
2013,3,23,1,15,78,1100,7,1.5,1012.2,-4,0,1.7,51,69
2013,3,23,2,16,84,1600,2,0.7,1011.5,-3.6,0,2.2,51,69
2013,3,23,3,17,82,1399,2,1.1,1010.9,-3.6,0,1.7,45,65
2013,3,23,4,17,77,1000,2,0.9,1010.1,-3.4,0,2.8,48,63
2013,3,23,5,18,77,900,2,0.7,1010.1,-3.6,0,2.7,48,64
2013,3,23,6,13,66,1000,2,0.7,1010.2,-3.8,0,2.2,53,62
2013,3,23,7,18,66,1200,2,1.2,1008.7,-4.9,0,3.5,55,70
2013,3,23,8,30,64,1500,8,2.4,1007.8,-4.8,0,2.6,60,73
2013,3,23,9,48,66,1800,17,2.9,1007.5,-6,0,1.5,68,85
2013,3,23,10,59,65,2000,23,3.9,1007.2,-5.3,0,1.7,79,101
2013,3,23,11,74,62,1899,30,5,1006.5,-4.3,0,2.3,83,108
2013,3,23,12,71,60,1800,36,5.5,1005.9,-5.8,0,1.9,83,108
2013,3,23,13,71,62,1600,40,6.3,1005.8,-5.1,0,2.1,81,108
2013,3,23,14,67,68,1600,37,8,1005.6,-4.8,0,2.6,89,110
2013,3,23,15,66,67,1500,42,11.1,1005.9,-5.4,0,3.5,89,122
2013,3,23,16,55,67,1399,43,11.5,1007.7,-9.5,0,7.7,86,150
2013,3,23,17,30,59,1000,49,9.6,1009.9,-12.3,0,9.3,72,220
2013,3,23,18,3,17,300,89,7.9,1012.1,-15,0,5.4,15,125
2013,3,23,19,3,20,300,82,6.5,1014.3,-13.7,0,5.9,10,76
2013,3,23,20,3,16,300,87,5.8,1016.3,-15.5,0,5.2,15,66
2013,3,23,21,3,14,300,92,5.2,1017.4,-16,0,2.6,5,42
2013,3,23,22,3,13,300,92,4.5,1018,-16.6,0,3.4,6,27
2013,3,23,23,3,13,300,90,2.9,1018.9,-14.8,0,2.8,8,26
2013,3,24,0,3,20,300,78,2,1019.3,-16,0,3.4,4,24
2013,3,24,1,6,33,300,61,1.2,1019.7,-15.3,0,2.8,11,25
2013,3,24,2,6,22,300,69,0.2,1019.9,-15,0,2.6,6,20
2013,3,24,3,7,26,300,63,-0.5,1019.8,-14.8,0,3.1,5,20
2013,3,24,4,8,32,400,55,-0.7,1020.1,-14.3,0,2.3,8,16
2013,3,24,5,8,32,400,46,-1.2,1020.6,-13.7,0,1.2,8,17
2013,3,24,6,7,36,500,47,0.2,1021,-13.8,0,1.2,12,20
2013,3,24,7,6,44,500,40,2.4,1021.4,-15.2,0,2,12,24
2013,3,24,8,7,42,500,47,3.6,1021.5,-17.9,0,4.4,19,31
2013,3,24,9,7,28,400,65,4.8,1021.3,-17.6,0,3.4,15,26
2013,3,24,10,7,19,300,79,5.9,1020.5,-17.4,0,2.2,12,20
2013,3,24,11,7,19,400,82,6.8,1019.5,-17.3,0,1.6,7,17
2013,3,24,12,9,20,400,83,8.1,1018.1,-17.9,0,1.4,14,16
2013,3,24,13,9,17,400,90,8.8,1016.4,-17.3,0,3.5,13,15
2013,3,24,14,6,17,400,94,9.9,1015.3,-17.3,0,2.4,7,11
2013,3,24,15,6,19,400,94,11,1014.5,-17.4,0,2.3,13,15
2013,3,24,16,7,20,400,96,9.5,1014.1,-15.9,0,1.2,10,17
2013,3,24,17,6,25,400,92,8.9,1014.3,-17.2,0,2.1,13,19
2013,3,24,18,7,25,NA,75.8268,7.3,1014.9,-15.5,0,3.2,14,20
2013,3,24,19,7,55,NA,69.615,6.7,1016,-14.1,0,2.6,30,59
2013,3,24,20,15,63,NA,55.4778,6.3,1016.6,-13.4,0,2.1,46,79
2013,3,24,21,27,65,NA,45.4104,6,1017.1,-13.1,0,1.8,53,86
2013,3,24,22,22,82,NA,27.4176,4,1017.3,-11.6,0,0.8,56,82
2013,3,24,23,24,76,700,32,3.7,1018.1,-11.5,0,2,52,77
2013,3,25,0,25,77,NA,14.5656,2.7,1018.5,-9,0,1.8,53,77
2013,3,25,1,30,94,NA,4.7124,1.2,1018.9,-7.3,0,3.2,70,113
2013,3,25,2,29,92,NA,5.1408,0,1019.2,-6.4,0,1.3,79,127
2013,3,25,3,30,82,NA,2.5704,-0.7,1019.3,-6.1,0,1.5,78,107
2013,3,25,4,30,83,NA,1.2852,-1.1,1019.7,-6.5,0,1.5,80,102
2013,3,25,5,19,80,NA,1.071,-1.9,1020.1,-6.6,0,0.7,67,99
2013,3,25,6,23,77,NA,1.2852,-1.2,1020.4,-6.4,0,0.9,73,96
2013,3,25,7,53,79,NA,2.5704,0.8,1020.6,-5.9,0,1.3,89,114
2013,3,25,8,100,78,NA,6.6402,2.4,1020.6,-6.5,0,1.3,113,162
2013,3,25,9,114,78,NA,13.923,4.3,1020.1,-7.8,0,0,119,161
2013,3,25,10,94,72,NA,29.1312,5.9,1019.5,-9.2,0,1.1,114,147
2013,3,25,11,68,66,NA,46.053,7.2,1018.5,-7.6,0,2.1,99,116
2013,3,25,12,73,89,NA,38.3418,8.6,1017.6,-8.9,0,2.5,118,141
2013,3,25,13,61,86,NA,55.692,9.7,1016.3,-8,0,2.6,120,149
2013,3,25,14,51,79,NA,71.1144,10.2,1015.4,-8.5,0,2.9,119,135
2013,3,25,15,47,66,NA,98.9604,11.2,1014.8,-8.7,0,3.9,131,140
2013,3,25,16,40,58,1200,103,10.9,1014.4,-8.9,0,2.5,114,118
2013,3,25,17,40,58,1100,97,10.1,1014.5,-9.1,0,2.8,114,118
2013,3,25,18,34,61,1000,99,9.3,1014.6,-8.3,0,1.4,101,127
2013,3,25,19,42,79,1200,80,9,1015,-8.1,0,1.3,115,142
2013,3,25,20,50,119,1500,37,8.9,1015.2,-9.1,0,2.1,136,165
2013,3,25,21,43,118,1300,28,8.7,1014.7,-9.8,0,2.5,130,149
2013,3,25,22,36,94,1000,37,7.9,1014.4,-10,0,0.6,97,108
2013,3,25,23,38,82,900,40,7.2,1014,-10.1,0,1.6,84,103
2013,3,26,0,42,85,1000,34,6.4,1013.7,-10,0,2.4,89,106
2013,3,26,1,51,98,1100,18,5.7,1013.3,-9,0,0.6,99,121
2013,3,26,2,51,88,1000,17,4.9,1013,-6.4,0,1.3,117,136
2013,3,26,3,75,95,NA,NA,3.5,1012.6,-5.2,0,0,129,160
2013,3,26,4,57,95,1200,8,3.8,1012.5,-3.3,0,0.8,155,178
2013,3,26,5,52,81,1300,4,3.3,1012.7,-2.5,0,0.7,162,179
2013,3,26,6,44,70,1300,4,2.2,1013,-1.6,0,0,178,186
2013,3,26,7,38,65,1399,4,4.6,1012.6,-0.6,0,0.8,181,184
2013,3,26,8,47,62,1500,7,5.8,1012.1,-0.5,0,1.3,154,177
2013,3,26,9,59,64,1500,10,6.8,1011.6,-0.4,0,1.8,154,187
2013,3,26,10,55,76,1700,12,8.1,1011.3,0.1,0,1.8,199,209
2013,3,26,11,50,86,1800,16,9.2,1010.4,-0.2,0,1.5,208,237
2013,3,26,12,57,81,1500,29,10.6,1009.2,-1.2,0,2.6,224,241
2013,3,26,13,60,72,1399,48,12.2,1008.1,-2.8,0,4,213,223
2013,3,26,14,72,72,1399,60,13.2,1007.1,-2.7,0,2.1,197,215
2013,3,26,15,92,79,1500,62,13.4,1006.1,-2.2,0,1.8,190,211
2013,3,26,16,102,90,1600,52,13.5,1005.3,-2.5,0,4.2,195,226
2013,3,26,17,124,104,1800,40,13.1,1005.2,-0.9,0,2.2,191,230
2013,3,26,18,121,105,2200,41,12.2,1005.5,-0.4,0,0.6,204,244
2013,3,26,19,121,105,NA,26.775,11,1006.1,0.7,0,0.9,204,244
2013,3,26,20,79,128,2100,10,9.5,1006.5,0.6,0,1.1,204,242
2013,3,26,21,62,133,2299,4,10.4,1006.2,1.5,0,1.6,203,246
2013,3,26,22,61,130,2100,3,10.5,1005.9,2.3,0,2.3,197,261
2013,3,26,23,45,97,1300,8,9.4,1005.5,2.3,0,2.3,150,230
2013,3,27,0,30,80,1000,14,8.8,1005.1,3,0,1.2,125,196
2013,3,27,1,23,70,1000,16,7.9,1004.8,3.2,0,0.9,122,178
2013,3,27,2,19,62,900,17,7.3,1004.2,4.1,0,1.2,123,161
2013,3,27,3,15,56,900,18,6.9,1003.6,4.4,0,1.8,126,146
2013,3,27,4,13,50,900,18,6.7,1003.3,4.4,0,1.6,125,126
2013,3,27,5,12,49,900,16,7,1003.4,4.5,0,1.2,99,114
2013,3,27,6,15,56,1000,9,7.1,1004.9,4.6,0,1,105,141
2013,3,27,7,14,57,1000,6,6.9,1006,4.4,0,1.8,189,196
2013,3,27,8,16,67,1399,2,7.2,1006.6,4.3,0,2.5,184,203
2013,3,27,9,19,71,1700,4,9.6,1006.5,5.2,0,1.6,165,186
2013,3,27,10,30,58,1500,16,12.6,1005.6,2.7,0,1.9,166,195
2013,3,27,11,44,58,1399,33,14.4,1005,1.3,0,2.6,180,211
2013,3,27,12,44,51,1100,61,18,1004.6,-4.1,0,4.8,156,174
2013,3,27,13,30,34,800,85,19.1,1004,-5.8,0,4.2,85,106
2013,3,27,14,30,34,400,102,19.3,1004.3,-7.2,0,5.5,85,106
2013,3,27,15,7,17,400,105,18.6,1004.8,-7.8,0,5,18,64
2013,3,27,16,6,19,NA,106.4574,17,1005.6,-11.7,0,3.5,12,60
2013,3,27,17,4,22,300,102,15.2,1007.3,-14.1,0,2.4,14,60
2013,3,27,18,3,20,300,101,13.4,1008.6,-16.5,0,4.5,9,43
2013,3,27,19,3,28,400,94,12.1,1010.5,-16.5,0,4.3,8,38
2013,3,27,20,3,30,400,93,11,1012.4,-16.4,0,3.4,11,52
2013,3,27,21,3,28,300,89,9.8,1013.8,-16.5,0,3.4,3,27
2013,3,27,22,3,28,400,83,8.9,1015,-17.2,0,3.3,12,27
2013,3,27,23,3,28,300,80,8.1,1015.7,-17.1,0,4.5,12,27
2013,3,28,0,3,20,300,89,7.2,1016,-16.3,0,3.1,10,27
2013,3,28,1,3,21,300,90,6.5,1016.4,-16.2,0,2.1,10,28
2013,3,28,2,3,20,300,84,5.7,1016.7,-16.2,0,2.6,9,17
2013,3,28,3,3,26,300,74,5,1016.8,-15.6,0,1.7,12,18
2013,3,28,4,4,27,300,74,3.5,1017.5,-14.7,0,0,13,19
2013,3,28,5,5,37,400,60,3.3,1018,-15.9,0,0.2,13,25
2013,3,28,6,5,40,400,55,4.7,1018.7,-15.8,0,0,18,24
2013,3,28,7,4,32,400,66,6.1,1019.1,-16.5,0,1,11,17
2013,3,28,8,6,44,400,57,6.9,1019.3,-16.5,0,1.5,14,20
2013,3,28,9,6,44,400,70,7.7,1019.4,-18.2,0,1.2,14,20
2013,3,28,10,8,34,400,76,8.8,1019.1,-17.3,0,1.4,9,23
2013,3,28,11,5,37,500,72,9.3,1018.6,-13.2,0,2,15,32
2013,3,28,12,7,33,400,80,10.7,1017.6,-10.8,0,5.5,12,36
2013,3,28,13,8,23,400,94,11.8,1016.3,-11.1,0,3.7,16,56
2013,3,28,14,6,17,400,103,12.3,1015.5,-12.1,0,3.1,14,24
2013,3,28,15,6,18,400,104,13,1015.2,-14.8,0,3.6,11,29
2013,3,28,16,5,20,400,104,13.5,1015,-17.6,0,3.9,17,22
2013,3,28,17,6,24,400,100,12.9,1014.7,-18.1,0,0.8,12,24
2013,3,28,18,6,24,400,92,10.4,1015.7,-6.9,0,2.3,12,24
2013,3,28,19,12,57,700,77,9.6,1016.8,-4.4,0,3.6,40,121
2013,3,28,20,18,67,1100,61,8.8,1017.6,-4.4,0,2.4,88,136
2013,3,28,21,25,73,1200,50,8.4,1017.9,-5.1,0,2.3,107,148
2013,3,28,22,29,82,1300,41,7.5,1017.8,-5.9,0,1.2,106,137
2013,3,28,23,28,74,1300,44,5.7,1017.8,-5.3,0,1,98,126
2013,3,29,0,26,91,1300,24,5.1,1018.2,-5.6,0,0.8,97,135
2013,3,29,1,23,92,1500,4,3.5,1018.3,-5.2,0,1.1,102,133
2013,3,29,2,22,108,1500,3,2.8,1018,-5.1,0,0.9,98,151
2013,3,29,3,21,107,1500,3,3.3,1018.2,-7,0,1.4,107,144
2013,3,29,4,22,98,1300,4,2.7,1018.9,-6.2,0,0.7,98,144
2013,3,29,5,22,98,1399,3,2,1019.5,-6.1,0,0.6,98,144
2013,3,29,6,22,89,1500,3,1.8,1019.9,-4.9,0,2,103,158
2013,3,29,7,30,80,2100,3,3.4,1020.4,-4.6,0,1.8,96,148
2013,3,29,8,65,80,3399,6,5.7,1020.3,-5.6,0,1.7,104,163
