Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
2017/8/29,6:53 AM,66,48,52,SW,16,0,24.72,0,Fair
2017/8/29,7:53 AM,70,48,46,SSW,10,0,24.74,0,Fair
2017/8/29,8:53 AM,75,47,37,SSW,9,0,24.74,0,Fair
2017/8/30,12:53 AM,69,46,44,SW,12,0,24.71,0,Fair
2017/8/28,7:53 PM,73,46,38,SSE,10,0,24.71,0,Partly Cloudy
2017/8/28,8:53 PM,73,53,49,S,12,0,24.72,0,Fair
2017/8/28,9:53 PM,72,53,51,S,17,0,24.73,0,Fair
2017/8/28,10:53 PM,72,51,48,S,17,28,24.73,0,Fair
2017/8/28,11:53 PM,70,50,49,S,20,26,24.73,0,Fair
2017/8/29,9:53 AM,80,43,27,CALM,0,0,24.74,0,Fair
2017/8/29,10:53 AM,86,44,23,VAR,5,0,24.74,0,Fair
2017/8/29,11:53 AM,89,40,18,VAR,3,0,24.74,0,Fair
2017/8/29,12:53 PM,90,33,13,SSE,3,0,24.72,0,Fair
2017/8/29,1:53 PM,92,33,12,E,7,0,24.71,0,Fair
2017/8/29,2:53 PM,91,33,13,ENE,10,0,24.7,0,Partly Cloudy
2017/8/29,3:53 PM,92,32,12,NNE,6,0,24.69,0,Partly Cloudy
2017/8/29,4:53 PM,91,28,10,NNE,9,17,24.69,0,Partly Cloudy
2017/8/30,1:53 AM,67,46,47,SSW,10,0,24.71,0,Fair
2017/8/30,2:53 AM,67,45,45,SSW,15,0,24.7,0,Fair
2017/8/30,3:53 AM,65,45,48,SW,9,0,24.7,0,Fair
2017/8/30,4:53 AM,62,45,53,SW,9,0,24.7,0,Fair
2017/8/30,5:53 AM,60,44,55,SW,6,0,24.7,0,Fair
2017/8/30,6:53 AM,58,43,58,SSW,8,0,24.7,0,Fair
2017/8/30,7:53 AM,70,43,38,SW,9,0,24.72,0,Mostly Cloudy
2017/8/30,8:53 AM,70,42,36,SW,10,0,24.72,0,Mostly Cloudy
2017/8/30,9:53 AM,76,41,29,SW,7,0,24.72,0,Partly Cloudy
2017/8/30,10:53 AM,82,40,22,CALM,0,0,24.72,0,Fair
2017/8/30,11:53 AM,85,41,21,SSW,6,0,24.7,0,Fair
2017/8/31,12:53 AM,65,44,47,SSE,18,0,24.68,0,Fair
2017/8/29,5:53 PM,88,31,13,NNE,9,0,24.68,0,Cloudy
2017/8/29,6:53 PM,84,27,13,ENE,10,0,24.68,0,Mostly Cloudy
2017/8/29,7:53 PM,76,28,17,ENE,10,0,24.7,0,Mostly Cloudy
2017/8/29,8:53 PM,78,40,25,E,8,24,24.7,0,Mostly Cloudy
2017/8/29,9:53 PM,71,46,41,SE,6,0,24.71,0,Fair
2017/8/29,10:53 PM,72,46,40,S,20,24,24.71,0,Fair
2017/8/29,11:53 PM,71,46,41,SSW,17,0,24.71,0,Fair
2017/8/30,12:53 PM,89,41,19,W,9,0,24.7,0,Fair
2017/8/30,1:53 PM,91,41,17,E,7,21,24.67,0,Partly Cloudy
2017/8/30,2:48 PM,88,39,18,SE,10,0,24.66,0,Thunder in the Vicinity
2017/8/30,2:53 PM,88,40,18,S,8,0,24.66,0,Thunder in the Vicinity
2017/8/30,3:24 PM,85,41,21,SSE,17,29,24.66,0,Thunder
2017/8/30,3:39 PM,81,43,26,SE,12,23,24.68,0,Thunder in the Vicinity
2017/8/30,3:53 PM,81,41,24,SSE,16,0,24.68,0,Thunder in the Vicinity
2017/8/30,4:53 PM,80,43,27,S,24,33,24.67,0,Cloudy / Windy
2017/8/30,5:53 PM,79,43,28,S,18,28,24.69,0,Cloudy
2017/8/30,6:53 PM,77,43,30,S,18,25,24.67,0,Mostly Cloudy
2017/8/30,7:53 PM,73,43,34,S,13,0,24.68,0,Mostly Cloudy
2017/8/31,1:53 AM,66,44,45,S,22,0,24.66,0,Fair / Windy
2017/8/31,2:53 AM,63,45,52,SSE,14,0,24.66,0,Fair
2017/8/31,3:53 AM,65,45,48,S,15,0,24.67,0,Fair
2017/8/31,4:53 AM,63,46,54,SSW,8,0,24.66,0,Cloudy
2017/8/31,5:53 AM,62,45,53,S,14,0,24.67,0,Cloudy
2017/8/31,6:53 AM,63,46,54,SSW,10,0,24.69,0,Cloudy
2017/8/31,7:53 AM,64,47,54,SW,6,0,24.7,0,Cloudy
2017/8/31,8:53 AM,69,47,45,W,6,0,24.7,0,Cloudy
2017/8/31,9:53 AM,72,47,41,NW,6,0,24.7,0,Mostly Cloudy
2017/8/31,10:53 AM,75,46,36,VAR,3,0,24.7,0,Mostly Cloudy
2017/9/1,12:53 AM,65,50,58,ENE,5,0,24.66,0,Cloudy
2017/8/30,8:53 PM,70,45,41,S,15,0,24.7,0,Cloudy
2017/8/30,9:53 PM,65,46,50,SSE,13,0,24.7,0,Partly Cloudy
2017/8/30,10:53 PM,67,46,47,SSE,20,0,24.69,0,Fair
2017/8/30,11:53 PM,68,45,43,SSE,17,0,24.69,0,Fair
2017/8/31,11:53 AM,83,45,26,N,7,0,24.68,0,Mostly Cloudy
2017/8/31,12:53 PM,83,47,28,VAR,7,0,24.66,0,Mostly Cloudy
2017/8/31,1:53 PM,86,42,21,VAR,6,0,24.65,0,Cloudy
2017/8/31,2:53 PM,87,45,23,VAR,5,0,24.64,0,Mostly Cloudy
2017/8/31,3:53 PM,83,44,25,WNW,18,0,24.64,0,Mostly Cloudy
2017/8/31,4:53 PM,85,44,24,WNW,9,0,24.63,0,Cloudy
2017/8/31,5:53 PM,81,42,25,W,20,0,24.64,0,Mostly Cloudy
2017/8/31,6:53 PM,78,43,29,W,15,0,24.64,0,Cloudy
2017/8/31,7:53 PM,74,47,38,W,10,0,24.66,0,Cloudy
2017/8/31,8:53 PM,73,46,38,SSW,8,0,24.67,0,Cloudy
2017/9/1,1:53 AM,65,50,58,SSE,3,0,24.65,0,Cloudy
2017/9/1,2:53 AM,63,51,65,NW,9,0,24.65,0,Cloudy
2017/9/1,3:53 AM,61,51,70,WNW,8,0,24.66,0,Cloudy
2017/9/1,4:53 AM,61,51,70,W,10,0,24.66,0,Mostly Cloudy
2017/9/1,5:53 AM,62,50,65,W,9,0,24.67,0,Cloudy
2017/9/1,6:53 AM,63,49,60,SW,9,0,24.66,0,Cloudy
2017/9/1,7:53 AM,67,49,52,W,6,0,24.69,0,Mostly Cloudy
2017/9/1,8:53 AM,71,48,44,CALM,0,0,24.7,0,Cloudy
2017/9/1,9:53 AM,78,47,33,NW,7,0,24.71,0,Cloudy
2017/9/1,10:53 AM,80,45,29,NNW,17,0,24.72,0,Partly Cloudy
2017/8/31,9:53 PM,65,46,50,ESE,6,0,24.69,0,Cloudy
2017/8/31,10:53 PM,69,49,49,NNE,8,0,24.7,0,Cloudy
2017/8/31,11:53 PM,67,50,54,ENE,7,0,24.68,0,Cloudy
2017/9/1,11:53 AM,82,44,26,N,18,25,24.73,0,Partly Cloudy
2017/9/1,12:53 PM,80,43,27,NNE,9,24,24.71,0,Partly Cloudy
2017/9/1,1:53 PM,84,44,25,N,13,0,24.71,0,Partly Cloudy
2017/9/1,2:53 PM,86,42,21,NNE,21,25,24.7,0,Partly Cloudy / Windy
2017/9/1,3:53 PM,86,40,20,N,15,21,24.7,0,Partly Cloudy
2017/9/1,4:53 PM,85,38,19,NNE,13,17,24.7,0,Fair
2017/9/1,5:53 PM,83,39,21,ENE,9,0,24.7,0,Fair
2017/9/1,6:53 PM,79,39,24,ENE,5,0,24.71,0,Fair
2017/9/1,7:53 PM,73,39,29,SE,7,0,24.72,0,Fair
2017/9/1,8:53 PM,67,42,40,SSE,10,0,24.73,0,Fair
2017/9/3,12:53 AM,68,41,37,S,15,0,24.75,0,Fair
2017/9/1,9:53 PM,65,44,47,S,12,0,24.74,0,Fair
2017/9/1,10:53 PM,68,42,39,S,10,0,24.74,0,Fair
2017/9/1,11:53 PM,66,43,43,SSW,9,0,24.74,0,Fair
2017/9/3,1:53 AM,68,42,39,S,17,0,24.74,0,Fair
2017/9/3,2:19 AM,66,42,42,SW,10,0,24.74,0,Fair
2017/9/3,2:53 AM,66,42,42,WSW,7,0,24.74,0,Fair
2017/9/3,3:53 AM,67,42,40,SW,12,0,24.74,0,Fair
2017/9/3,4:53 AM,63,42,46,SW,9,0,24.74,0,Partly Cloudy
2017/9/3,5:53 AM,62,42,48,WSW,9,0,24.75,0,Fair
2017/9/3,6:53 AM,63,42,46,WSW,12,0,24.76,0,Fair
2017/9/3,7:53 AM,68,42,39,SW,13,0,24.76,0,Fair
2017/9/3,8:53 AM,78,39,25,SW,14,0,24.76,0,Fair
2017/9/3,9:53 AM,84,39,20,WSW,12,0,24.76,0,Fair
2017/9/4,12:53 AM,68,33,27,NNW,10,0,24.78,0,Smoke
2017/9/3,10:53 AM,91,35,14,WNW,6,0,24.76,0,Fair
2017/9/3,11:53 AM,93,29,10,NW,10,0,24.75,0,Fair
2017/9/3,12:53 PM,94,22,7,NW,14,21,24.74,0,Fair
2017/9/3,1:53 PM,97,24,7,WNW,13,17,24.73,0,Fair
2017/9/3,2:53 PM,96,24,8,NNE,9,0,24.71,0,Fair
2017/9/3,3:53 PM,97,25,8,NNE,16,0,24.7,0,Fair
2017/9/3,4:53 PM,95,25,8,NNE,15,0,24.7,0,Fair
2017/9/3,5:53 PM,94,25,8,NNE,9,20,24.7,0,Fair
2017/9/3,6:53 PM,87,28,12,N,6,0,24.69,0,Fair
2017/9/3,7:53 PM,82,29,14,NNE,7,0,24.7,0,Fair
2017/9/3,8:53 PM,75,30,19,ENE,8,0,24.72,0,Fair
2017/9/4,1:53 AM,69,34,27,WNW,8,0,24.79,0,Smoke
2017/9/4,2:53 AM,63,37,38,WSW,6,0,24.79,0,Smoke
2017/9/4,3:53 AM,62,36,38,WSW,7,0,24.78,0,Smoke
2017/9/4,4:53 AM,63,36,37,SW,7,0,24.78,0,Smoke
2017/9/4,5:53 AM,62,35,37,SW,9,0,24.77,0,Smoke
2017/9/4,6:53 AM,63,34,34,SW,8,0,24.77,0,Smoke
2017/9/4,7:53 AM,67,34,30,SSW,12,0,24.77,0,Haze
2017/9/4,8:53 AM,72,35,26,SSW,13,0,24.76,0,Haze
2017/9/4,9:53 AM,79,35,20,SSW,9,0,24.75,0,Haze
2017/9/4,10:53 AM,85,34,16,VAR,3,0,24.74,0,Haze
2017/9/4,11:53 AM,89,33,14,SSW,8,0,24.73,0,Haze
2017/9/5,12:53 AM,58,44,60,ESE,8,0,24.91,0,Cloudy
2017/9/3,9:53 PM,71,30,22,SE,8,0,24.73,0,Partly Cloudy
2017/9/3,10:53 PM,69,32,25,E,8,0,24.75,0,Partly Cloudy
2017/9/3,11:53 PM,68,32,26,N,8,0,24.78,0,Partly Cloudy
2017/9/4,12:49 PM,91,32,12,ESE,5,0,24.71,0,Haze
2017/9/4,12:53 PM,91,32,12,ESE,6,0,24.71,0,Haze
2017/9/4,1:53 PM,88,42,20,NE,26,37,24.7,0,Haze / Windy
2017/9/4,2:53 PM,88,36,16,NE,21,35,24.71,0,Haze / Windy
2017/9/4,3:53 PM,87,35,16,NE,25,33,24.72,0,Haze / Windy
2017/9/4,4:28 PM,86,38,18,NE,21,0,24.73,0,Haze / Windy
2017/9/4,4:53 PM,84,40,21,ENE,21,28,24.74,0,Haze / Windy
2017/9/4,5:53 PM,79,44,29,NE,28,32,24.75,0,Haze / Windy
2017/9/4,6:53 PM,74,42,32,NE,22,30,24.77,0,Fair / Windy
2017/9/4,7:53 PM,69,43,39,NE,15,0,24.81,0,Fair
2017/9/4,8:53 PM,65,43,45,NE,13,0,24.85,0,Fair
2017/9/6,12:53 AM,51,41,68,S,7,0,24.83,0,Fair
2017/9/5,1:53 AM,60,43,53,SSE,8,0,24.9,0,Cloudy
2017/9/5,2:43 AM,57,41,55,ENE,8,21,24.91,0,Cloudy
2017/9/5,2:53 AM,57,41,55,NE,16,0,24.91,0,Cloudy
2017/9/5,3:53 AM,57,41,55,ENE,12,0,24.91,0,Cloudy
2017/9/5,4:53 AM,57,41,55,E,6,0,24.9,0,Cloudy
2017/9/5,5:53 AM,56,42,60,E,9,0,24.9,0,Cloudy
2017/9/5,6:53 AM,56,42,60,E,9,0,24.9,0,Cloudy
2017/9/5,7:53 AM,56,42,60,ENE,10,0,24.92,0,Cloudy
2017/9/5,8:53 AM,58,41,53,ENE,12,0,24.91,0,Cloudy
2017/9/5,9:53 AM,59,41,51,E,10,0,24.92,0,Cloudy
2017/9/4,9:53 PM,62,43,50,ENE,8,0,24.88,0,Fair
2017/9/4,10:53 PM,59,43,55,NE,8,0,24.89,0,Fair
2017/9/4,11:53 PM,57,43,59,ENE,8,0,24.9,0,Fair
2017/9/6,1:53 AM,52,42,69,SSE,10,0,24.81,0,Fair
2017/9/6,2:53 AM,53,42,66,SSW,7,0,24.81,0,Fair
2017/9/6,3:53 AM,51,42,71,SW,8,0,24.81,0,Fair
2017/9/6,4:53 AM,52,43,71,WSW,7,0,24.81,0,Fair
2017/9/6,5:53 AM,50,42,74,WSW,7,0,24.81,0,Fair
2017/9/6,6:53 AM,50,42,74,SW,7,0,24.81,0,Fair
2017/9/6,7:53 AM,55,43,64,WSW,9,0,24.81,0,Fair
2017/9/6,8:53 AM,60,44,55,W,8,0,24.81,0,Fair
2017/9/6,9:53 AM,64,43,46,WNW,3,0,24.81,0,Fair
2017/9/6,10:53 AM,69,43,39,CALM,0,0,24.8,0,Fair
2017/9/5,10:53 AM,60,42,51,E,7,0,24.91,0,Cloudy
2017/9/5,11:53 AM,64,43,46,CALM,0,0,24.88,0,Mostly Cloudy
2017/9/5,12:53 PM,67,44,44,NNE,9,0,24.87,0,Mostly Cloudy
2017/9/5,1:53 PM,68,44,42,E,6,0,24.85,0,Mostly Cloudy
2017/9/5,2:53 PM,69,44,40,VAR,5,0,24.84,0,Mostly Cloudy
2017/9/5,3:53 PM,69,43,39,E,3,0,24.84,0,Partly Cloudy
2017/9/5,4:53 PM,68,42,39,ESE,6,0,24.83,0,Partly Cloudy
2017/9/5,5:53 PM,68,42,39,NE,7,0,24.84,0,Fair
2017/9/5,6:53 PM,65,41,42,ENE,7,0,24.83,0,Fair
2017/9/5,7:53 PM,61,42,50,ESE,5,0,24.84,0,Fair
2017/9/5,8:53 PM,56,40,55,SSE,8,0,24.84,0,Fair
2017/9/7,12:53 AM,64,43,46,SW,12,0,24.7,0,Mostly Cloudy
2017/9/6,11:53 AM,72,43,35,N,5,0,24.79,0,Fair
2017/9/6,12:53 PM,75,40,28,VAR,6,0,24.76,0,Fair
2017/9/6,1:53 PM,77,39,25,VAR,5,0,24.74,0,Fair
2017/9/6,2:53 PM,80,38,22,ENE,10,16,24.72,0,Fair
2017/9/6,3:53 PM,80,37,21,ESE,13,0,24.7,0,Fair
2017/9/6,4:53 PM,80,33,18,ESE,7,0,24.7,0,Fair
2017/9/6,5:53 PM,78,32,19,E,9,0,24.7,0,Partly Cloudy
2017/9/6,6:53 PM,75,32,21,ENE,9,0,24.7,0,Partly Cloudy
2017/9/6,7:53 PM,66,33,29,E,9,0,24.7,0,Cloudy
2017/9/6,8:53 PM,62,33,34,E,8,0,24.73,0,Cloudy
2017/9/5,9:53 PM,53,40,61,SSE,9,0,24.84,0,Fair
2017/9/5,10:53 PM,52,41,66,SSE,10,0,24.84,0,Fair
2017/9/5,11:53 PM,49,40,71,SSE,8,0,24.84,0,Fair
2017/9/8,12:53 AM,61,38,42,SW,13,0,24.65,0,Partly Cloudy
2017/9/7,1:53 AM,60,41,49,SW,6,0,24.69,0,Mostly Cloudy
2017/9/7,2:53 AM,60,44,55,SW,7,0,24.69,0,Cloudy
2017/9/7,3:53 AM,60,45,57,SW,9,0,24.66,0,Cloudy
2017/9/7,4:53 AM,58,45,62,SW,7,0,24.66,0,Cloudy
2017/9/7,5:53 AM,58,44,60,WSW,7,0,24.66,0,Cloudy
2017/9/7,6:53 AM,55,41,59,W,5,0,24.67,0,Cloudy
2017/9/7,7:53 AM,58,39,49,WSW,6,0,24.68,0,Partly Cloudy
2017/9/7,8:53 AM,63,39,41,W,6,0,24.69,0,Partly Cloudy
2017/9/7,9:53 AM,68,38,33,WNW,5,0,24.7,0,Partly Cloudy
2017/9/7,10:53 AM,74,39,28,CALM,0,0,24.7,0,Fair
2017/9/6,9:53 PM,60,31,33,SSE,9,0,24.72,0,Cloudy
2017/9/6,10:53 PM,65,43,45,SSW,10,0,24.71,0,Cloudy
2017/9/6,11:53 PM,65,45,48,SSW,12,0,24.7,0,Mostly Cloudy
2017/9/8,1:53 AM,60,39,46,W,10,0,24.65,0,Fair
2017/9/8,2:53 AM,60,39,46,W,9,0,24.65,0,Fair
2017/9/8,3:53 AM,58,40,51,W,10,0,24.66,0,Fair
2017/9/8,4:53 AM,59,43,55,W,7,0,24.67,0,Fair
2017/9/8,5:53 AM,56,41,57,WSW,10,0,24.67,0,Fair
2017/9/8,6:53 AM,56,42,60,WSW,9,0,24.69,0,Fair
2017/9/8,7:53 AM,59,42,53,WSW,8,0,24.7,0,Partly Cloudy
2017/9/8,8:53 AM,65,44,47,WSW,8,0,24.7,0,Fair
2017/9/8,9:53 AM,70,46,42,WNW,9,0,24.7,0,Fair
2017/9/7,11:53 AM,76,38,25,CALM,0,0,24.69,0,Fair
2017/9/7,12:53 PM,80,37,21,VAR,3,0,24.67,0,Fair
2017/9/7,1:53 PM,83,32,16,CALM,0,0,24.65,0,Partly Cloudy
2017/9/7,2:53 PM,85,24,11,VAR,6,0,24.64,0,Partly Cloudy
2017/9/7,3:53 PM,86,30,13,N,9,0,24.63,0,Partly Cloudy
2017/9/7,4:53 PM,85,28,13,NNW,10,0,24.63,0,Partly Cloudy
2017/9/7,5:53 PM,83,26,13,NE,8,0,24.61,0,Cloudy
2017/9/7,6:53 PM,76,33,21,NNE,8,0,24.63,0,Partly Cloudy
2017/9/7,7:53 PM,70,36,29,NNE,6,0,24.63,0,Mostly Cloudy
2017/9/7,8:53 PM,69,36,30,NNE,6,0,24.64,0,Cloudy
2017/9/7,9:53 PM,68,40,36,E,5,0,24.64,0,Cloudy
2017/9/9,12:53 AM,63,43,48,SW,9,0,24.7,0,Cloudy
2017/9/8,10:53 AM,75,45,34,VAR,3,0,24.71,0,Fair
2017/9/8,11:53 AM,78,42,28,VAR,3,0,24.7,0,Fair
2017/9/8,12:53 PM,82,40,22,VAR,3,0,24.68,0,Partly Cloudy
2017/9/8,1:53 PM,84,38,19,S,6,0,24.67,0,Partly Cloudy
2017/9/8,2:53 PM,84,39,20,CALM,0,0,24.66,0,Mostly Cloudy
2017/9/8,3:53 PM,84,40,21,NNE,7,0,24.65,0,Cloudy
2017/9/8,4:53 PM,81,47,30,NNW,16,0,24.65,0,Cloudy
2017/9/8,5:53 PM,80,46,30,NNW,6,0,24.65,0,Cloudy
2017/9/8,6:53 PM,77,43,30,SSE,9,0,24.65,0,Cloudy
2017/9/7,10:53 PM,65,37,36,WSW,8,0,24.65,0,Fair
2017/9/7,11:53 PM,63,38,40,WSW,10,0,24.65,0,Fair
2017/9/9,1:53 AM,59,42,53,S,7,0,24.7,0,Partly Cloudy
2017/9/9,2:53 AM,63,41,45,SW,9,0,24.68,0,Fair
2017/9/9,3:53 AM,63,41,45,SW,9,0,24.68,0,Cloudy
2017/9/9,4:53 AM,61,40,46,SW,9,0,24.69,0,Cloudy
2017/9/9,5:53 AM,60,40,47,SW,10,0,24.69,0,Partly Cloudy
2017/9/9,6:53 AM,62,40,44,SW,12,0,24.7,0,Partly Cloudy
2017/9/9,7:53 AM,67,41,39,SW,12,0,24.7,0,Partly Cloudy
2017/9/9,8:53 AM,73,41,31,SW,10,0,24.7,0,Partly Cloudy
2017/9/9,9:53 AM,80,40,24,SW,8,0,24.71,0,Partly Cloudy
2017/9/8,7:53 PM,72,44,37,SSE,9,0,24.66,0,Cloudy
2017/9/8,8:53 PM,68,44,42,SSW,8,0,24.68,0,Cloudy
2017/9/8,9:53 PM,71,48,44,NNW,7,0,24.69,0,Cloudy
2017/9/8,10:53 PM,66,45,47,S,7,0,24.69,0,Cloudy
2017/9/8,11:53 PM,66,45,47,SSW,7,0,24.69,0,Cloudy
2017/9/9,10:53 AM,85,38,19,VAR,5,0,24.7,0,Fair
2017/9/9,11:53 AM,88,36,16,VAR,3,0,24.69,0,Fair
2017/9/9,12:53 PM,90,35,14,E,8,0,24.68,0,Partly Cloudy
2017/9/9,1:53 PM,91,35,14,NE,13,0,24.67,0,Partly Cloudy
2017/9/9,2:53 PM,87,36,16,E,9,0,24.66,0,Cloudy
2017/9/9,3:53 PM,87,37,17,W,8,0,24.66,0,Cloudy
2017/9/9,4:53 PM,87,36,16,WNW,12,0,24.66,0,Cloudy
2017/9/9,5:53 PM,82,43,25,NE,14,0,24.69,0,Cloudy
2017/9/11,12:53 AM,69,46,44,W,7,0,24.79,0,Cloudy
2017/9/9,6:53 PM,78,41,27,NE,7,0,24.68,0,Mostly Cloudy
2017/9/9,7:53 PM,74,41,30,SE,7,0,24.68,0,Cloudy
2017/9/9,8:53 PM,72,41,33,SSE,8,0,24.7,0,Cloudy
2017/9/9,9:53 PM,72,41,33,WNW,6,0,24.7,0,Cloudy
2017/9/9,10:53 PM,71,42,35,WSW,8,0,24.7,0,Partly Cloudy
2017/9/9,11:53 PM,68,43,40,SW,10,0,24.7,0,Partly Cloudy
2017/9/11,1:53 AM,70,46,42,W,8,0,24.77,0,Cloudy
2017/9/11,2:53 AM,68,46,45,WNW,6,0,24.75,0,Cloudy
2017/9/11,3:53 AM,63,46,54,SW,8,0,24.77,0,Mostly Cloudy
2017/9/11,4:53 AM,62,46,56,SW,6,0,24.78,0,Partly Cloudy
2017/9/11,5:53 AM,63,45,52,WSW,7,0,24.79,0,Fair
2017/9/11,6:53 AM,63,45,52,SW,9,0,24.8,0,Cloudy
2017/9/11,7:53 AM,69,46,44,SW,8,0,24.8,0,Cloudy
2017/9/11,8:53 AM,75,46,36,WSW,10,0,24.81,0,Mostly Cloudy
2017/9/11,9:53 AM,80,44,28,NNW,9,0,24.82,0,Mostly Cloudy
2017/9/11,10:53 AM,82,46,28,NNE,9,0,24.82,0,Partly Cloudy
2017/9/11,11:53 AM,83,45,26,NE,12,0,24.82,0,Partly Cloudy
2017/9/11,12:53 PM,84,45,25,ENE,14,20,24.8,0,Partly Cloudy
2017/9/11,1:53 PM,86,44,23,ENE,9,0,24.78,0,Partly Cloudy
2017/9/11,2:53 PM,86,43,22,VAR,6,0,24.76,0,Partly Cloudy
2017/9/11,3:53 PM,85,43,23,ESE,6,0,24.75,0,Mostly Cloudy
2017/9/11,4:53 PM,84,43,24,CALM,0,0,24.74,0,Mostly Cloudy
2017/9/11,5:53 PM,81,45,28,WSW,14,0,24.75,0,Mostly Cloudy
2017/9/13,12:53 AM,68,41,37,SW,12,0,24.57,0,Partly Cloudy
2017/9/11,6:14 PM,77,46,33,S,17,25,24.77,0,Mostly Cloudy
2017/9/11,6:53 PM,74,47,38,SSW,17,0,24.77,0,Cloudy
2017/9/11,7:53 PM,74,47,38,SSW,13,0,24.78,0,Cloudy
2017/9/11,8:53 PM,69,51,53,S,13,0,24.78,0,Cloudy
2017/9/11,9:53 PM,67,51,57,S,10,0,24.77,0,Mostly Cloudy
2017/9/11,10:53 PM,70,48,46,SSW,12,0,24.76,0,Mostly Cloudy
2017/9/11,11:53 PM,62,51,67,SSE,12,0,24.76,0,Cloudy
2017/9/13,1:53 AM,68,40,36,SW,9,0,24.57,0,Partly Cloudy
2017/9/13,2:53 AM,67,40,37,SSW,13,0,24.56,0,Fair
2017/9/13,3:53 AM,66,40,38,SSW,15,0,24.55,0,Fair
2017/9/13,4:53 AM,67,40,37,SSW,14,0,24.55,0,Partly Cloudy
2017/9/13,5:53 AM,64,41,43,SW,13,0,24.55,0,Fair
2017/9/13,6:53 AM,66,41,40,SSW,16,0,24.55,0,Fair
2017/9/13,7:53 AM,69,42,38,SW,14,0,24.56,0,Partly Cloudy
2017/9/13,8:53 AM,75,40,28,WSW,12,0,24.56,0,Fair
2017/9/13,9:53 AM,82,39,22,WSW,8,0,24.55,0,Partly Cloudy
2017/9/13,10:53 AM,87,37,17,WNW,7,0,24.55,0,Partly Cloudy
2017/9/14,12:53 AM,61,41,48,SW,10,0,24.52,0,Fair
2017/9/13,11:53 AM,89,35,15,WSW,6,0,24.53,0,Partly Cloudy
2017/9/13,12:53 PM,90,34,14,VAR,7,0,24.52,0,Partly Cloudy
2017/9/13,1:53 PM,86,35,16,NNE,10,0,24.5,0,Cloudy
2017/9/13,2:09 PM,84,36,18,NNW,21,28,24.51,0,Cloudy / Windy
2017/9/13,2:53 PM,78,42,28,SW,24,39,24.52,0,Light Rain / Windy
2017/9/13,3:00 PM,80,40,24,SW,14,39,24.52,0,Light Rain
2017/9/13,3:40 PM,84,39,20,N,12,0,24.51,0,Cloudy
2017/9/13,3:53 PM,85,39,20,NNW,12,0,24.5,0,Cloudy
2017/9/13,4:53 PM,84,35,17,WNW,5,0,24.48,0,Mostly Cloudy
2017/9/13,5:53 PM,86,35,16,N,8,0,24.48,0,Cloudy
2017/9/14,1:53 AM,62,42,48,WSW,9,0,24.51,0,Fair
2017/9/14,2:53 AM,63,42,46,SW,14,0,24.51,0,Partly Cloudy
2017/9/14,3:53 AM,61,41,48,SW,13,0,24.5,0,Partly Cloudy
2017/9/14,4:53 AM,62,40,44,SW,12,0,24.5,0,Partly Cloudy
2017/9/14,5:53 AM,62,40,44,SSW,10,0,24.51,0,Partly Cloudy
2017/9/14,6:53 AM,62,40,44,SSW,10,0,24.52,0,Partly Cloudy
2017/9/14,7:53 AM,66,40,38,SW,12,0,24.52,0,Partly Cloudy
2017/9/14,8:53 AM,75,38,26,SW,8,0,24.52,0,Partly Cloudy
2017/9/14,9:53 AM,77,38,24,SW,7,0,24.53,0,Partly Cloudy
2017/9/14,10:53 AM,84,38,19,VAR,7,0,24.52,0,Partly Cloudy
2017/9/14,11:53 AM,84,37,19,VAR,6,0,24.51,0,Partly Cloudy
2017/9/15,12:53 AM,65,42,43,S,13,0,24.41,0,Mostly Cloudy
2017/9/13,6:53 PM,80,36,20,CALM,0,0,24.47,0,Partly Cloudy
2017/9/13,7:53 PM,79,36,21,NE,5,0,24.49,0,Partly Cloudy
2017/9/13,8:53 PM,69,40,35,ESE,6,0,24.52,0,Cloudy
2017/9/13,9:53 PM,64,41,43,E,6,0,24.52,0,Partly Cloudy
2017/9/13,10:53 PM,63,41,45,SSE,9,0,24.52,0,Partly Cloudy
2017/9/13,11:53 PM,64,40,41,S,10,0,24.52,0,Fair
2017/9/14,12:53 PM,87,33,15,WSW,7,0,24.49,0,Partly Cloudy
2017/9/14,1:53 PM,88,32,14,,0,0,24.46,0,Partly Cloudy
2017/9/14,2:53 PM,87,31,13,SSE,5,0,24.44,0,Partly Cloudy
2017/9/14,3:53 PM,85,31,14,WSW,8,0,24.43,0,Cloudy
2017/9/14,4:53 PM,82,35,18,S,32,40,24.44,0,Cloudy / Windy
2017/9/14,4:56 PM,80,36,20,S,30,40,24.45,0,Cloudy / Windy
2017/9/14,5:53 PM,77,39,25,SE,17,0,24.45,0,Cloudy
2017/9/14,6:53 PM,75,39,27,SSE,9,0,24.45,0,Cloudy
2017/9/14,7:53 PM,71,40,32,S,5,0,24.45,0,Cloudy
2017/9/15,1:53 AM,66,43,43,WSW,8,0,24.4,0,Cloudy
2017/9/15,2:53 AM,61,46,58,WNW,10,0,24.41,0,Mostly Cloudy
2017/9/15,3:53 AM,59,48,67,W,7,0,24.42,0,Cloudy
2017/9/15,4:53 AM,58,47,67,WNW,3,0,24.42,0,Partly Cloudy
2017/9/15,5:53 AM,55,46,72,WSW,6,0,24.43,0,Cloudy
